2014-11-12T11:08:29.9348357+01:00,129,25,58.2536,9.916209,4.803427,18,0.8684604,1,1
2014-11-12T11:08:43.6696213+01:00,130,25,88.07163,9.777545,3.956616,18,0.429163,1,1
2014-11-12T11:09:08.0900181+01:00,131,25,62.74105,24.42202,0,18,0.4988559,3,0
2014-11-12T11:09:30.0302730+01:00,132,25,27.39265,42.4958,3.86373,19,0.4988559,3,1
2014-11-12T11:09:43.5950489+01:00,133,25,89.94955,9.521878,4.044687,19,0.4372894,1,1
2014-11-12T11:09:55.5147306+01:00,134,25,29.20439,9.533414,2.383028,19,0.5917853,1,1
2014-11-12T11:10:11.4456418+01:00,135,25,56.28841,12.34496,3.587225,19,0.2664135,1,1
2014-11-12T11:10:30.1067092+01:00,136,25,59.05068,15.16779,3.49289,19,0.1121093,3,1
2014-11-12T11:10:44.2235166+01:00,137,25,28.11734,10.22729,3.888585,19,0.2513201,1,1
2014-11-12T11:11:07.3028367+01:00,138,25,89.62569,23.07987,0,19,0.2384571,3,0
2014-11-12T11:11:19.1715155+01:00,139,25,32.19753,32.11049,2.834985,20,0.2384571,3,1
2014-11-12T11:11:31.8842427+01:00,140,25,63.22388,8.489531,4.225906,20,-0.02862388,1,1
2014-11-12T11:11:43.0238798+01:00,141,25,32.26845,8.594712,2.542177,20,0.0001184049,1,1
2014-11-12T11:12:05.1091430+01:00,142,25,85.9995,16.40882,5.677676,20,-0.1906877,3,1
2014-11-12T11:12:18.8819308+01:00,143,25,90.75594,9.646015,4.126348,20,-0.2007491,1,1
2014-11-12T11:12:33.7997840+01:00,144,25,59.62642,9.320479,5.597441,20,-0.4433433,1,1
2014-11-12T11:12:49.0156543+01:00,145,25,27.55045,9.79065,5.424268,20,-0.4444616,1,1
2014-11-12T11:13:05.6866078+01:00,146,25,58.56063,13.28861,3.383019,20,-1.186506,1,1
2014-11-12T11:13:16.6732362+01:00,147,25,32.58479,8.154971,2.828752,20,-0.9968181,1,1
2014-11-12T11:13:29.6239770+01:00,148,25,88.07984,10.48505,2.468039,20,-1.373683,1,1
2014-11-12T11:13:44.2508136+01:00,149,25,58.35297,10.1948,4.431304,20,-1.358837,1,1
2014-11-12T11:13:57.6915824+01:00,150,25,91.17891,9.649956,3.789402,20,-1.359819,1,1
2014-11-12T11:14:11.2793595+01:00,151,25,27.7788,9.813559,3.774458,20,-1.645681,3,1
2014-11-12T11:21:52.3597318+01:00,153,25,86.02497,15.37696,3.609039,20,-1.581684,2,1
2014-11-12T11:22:17.1001469+01:00,154,25,32.24036,24.73887,0,20,-1.692639,2,0
2014-11-12T11:22:45.1867534+01:00,155,25,89.89001,52.8258,0,21,-1.692639,2,0
2014-11-12T11:22:57.3854511+01:00,156,25,62.28786,61.61609,3.407793,22,-1.692639,2,1
2014-11-12T11:23:10.9642277+01:00,157,25,30.18882,9.580894,3.995822,22,-1.70865,4,1
2014-11-12T11:23:21.8608510+01:00,158,25,61.67522,8.103698,2.795237,22,-2.201201,2,1
2014-11-12T11:23:43.4230843+01:00,159,25,60.53913,18.45685,3.103735,22,-2.193289,2,1
2014-11-12T11:24:00.6030669+01:00,160,25,88.2621,13.92195,3.259079,22,-2.244162,2,1
2014-11-12T11:24:11.8597108+01:00,161,25,26.87852,8.952471,2.301266,22,-2.026155,2,1
2014-11-12T11:24:23.3603686+01:00,162,25,92.67594,8.979353,2.522632,22,-2.37201,4,1
2014-11-12T11:24:38.2362194+01:00,163,25,86.52531,9.875522,4.999175,22,-2.382836,2,1
2014-11-12T11:24:54.8171678+01:00,164,25,27.33204,9.56183,7.018085,22,-2.603707,2,1
2014-11-12T11:25:18.1595029+01:00,165,25,90.11703,17.35307,5.990031,22,-2.916104,2,1
2014-11-12T11:25:30.5512117+01:00,166,25,56.43267,9.324909,3.066308,22,-3.189001,4,1
2014-11-12T11:25:47.9222052+01:00,167,25,26.89097,13.42484,3.945602,22,-3.152817,2,1
2014-11-12T11:26:01.1649627+01:00,168,25,57.9828,10.16925,3.073438,22,-3.459193,2,1
2014-11-12T11:26:13.3976623+01:00,169,25,86.55249,8.501583,3.731719,22,-3.653001,2,1
2014-11-12T11:26:25.6893654+01:00,170,25,58.73049,9.522672,2.768401,22,-3.698274,2,1
2014-11-12T11:26:36.4749823+01:00,171,25,27.67636,8.357361,2.425856,22,-3.694544,4,1
2014-11-12T11:26:51.2808291+01:00,172,25,91.78579,10.12853,4.678902,22,-3.98402,2,1
2014-11-12T11:27:12.9340676+01:00,173,25,30.07462,16.82883,4.823111,22,-4.422869,2,1
2014-11-12T11:27:31.4951293+01:00,174,25,61.37661,15.2905,3.271802,22,-4.626595,2,1
2014-11-12T11:27:56.1955420+01:00,175,25,28.02071,24.72279,0,22,-4.588774,2,0
2014-11-12T11:28:20.6489407+01:00,176,25,62.35641,44.52913,4.622724,23,-4.588774,2,1
2014-11-12T11:28:45.2403472+01:00,177,25,88.60058,24.61375,0,23,-4.732585,2,0
2014-11-12T11:29:04.3814421+01:00,178,25,59.71252,39.31782,4.413869,24,-4.732585,2,1
2014-11-12T11:29:27.8427840+01:00,179,25,88.71047,23.48361,0,24,-5.140208,2,0
2014-11-12T11:29:43.9897075+01:00,180,25,29.80645,35.72061,3.885466,25,-5.140208,2,1
2014-11-12T11:30:10.9952521+01:00,181,25,90.05001,23.52809,3.479901,25,-5.397552,2,1
2014-11-12T11:30:26.9121625+01:00,182,25,29.23121,9.748963,6.165746,25,-5.049387,2,1
