2014-11-11T17:53:30.4479483+01:00,119,3175.073,-20.1115,2
2014-11-11T17:53:43.5456974+01:00,120,3188.171,-6.403891,2
2014-11-11T18:00:32.9571144+01:00,122,3597.573,-19.3404,1
2014-11-11T18:00:45.6408399+01:00,123,3610.257,7.43709,1
2014-11-11T18:00:57.5515211+01:00,124,3622.167,-1.446586,1
2014-11-11T18:01:10.6452700+01:00,125,3635.261,10.56021,1
2014-11-11T18:01:24.6480710+01:00,126,3649.264,-6.509696,1
2014-11-11T18:01:38.6858739+01:00,127,3663.301,-3.697029,1
2014-11-11T18:01:51.3826001+01:00,128,3675.998,27.22798,1
2014-11-11T18:02:04.2903384+01:00,129,3688.905,-9.864021,3
2014-11-11T18:02:16.5550399+01:00,130,3701.17,3.614926,1
2014-11-11T18:02:30.8698586+01:00,131,3715.485,-1.820374,1
2014-11-11T18:02:43.6545899+01:00,132,3728.268,-1.434496,1
2014-11-11T18:02:57.2083651+01:00,133,3741.822,38.57086,1
2014-11-11T18:03:10.3751182+01:00,134,3754.988,-3.14392,1
2014-11-11T18:03:22.6458200+01:00,135,3767.259,-19.34426,1
2014-11-11T18:03:35.2155390+01:00,136,3779.829,-22.42223,1
2014-11-11T18:03:48.7383125+01:00,137,3793.35,13.0195,1
2014-11-11T18:04:01.2980308+01:00,138,3805.91,-6.220566,3
2014-11-11T18:04:13.9187527+01:00,139,3818.531,-9.018247,1
2014-11-11T18:04:27.2345143+01:00,140,3831.846,9.926005,1
2014-11-11T18:04:39.7132281+01:00,141,3844.324,-10.39482,3
2014-11-11T18:05:44.9909617+01:00,142,3909.601,29.21492,1
2014-11-11T18:05:57.8096949+01:00,143,3922.42,23.54321,1
2014-11-11T18:06:10.2834084+01:00,144,3934.893,23.25014,3
2014-11-11T18:06:23.5191654+01:00,145,3948.128,3.306833,1
2014-11-11T18:06:36.6129143+01:00,146,3961.222,3.020641,3
2014-11-11T18:06:49.7816675+01:00,147,3974.39,19.3167,1
2014-11-11T18:07:02.3193847+01:00,148,3986.928,3.724731,1
2014-11-11T18:07:18.7543247+01:00,149,4003.362,30.87815,3
2014-11-11T18:07:30.7590113+01:00,150,4015.366,-26.83595,1
2014-11-11T18:07:42.9587091+01:00,151,4027.566,-18.95076,1
2014-11-11T18:13:41.3762094+01:00,153,4385.976,-11.55055,2
2014-11-11T18:13:54.2319447+01:00,154,4398.831,-19.09204,2
2014-11-11T18:14:12.2219737+01:00,155,4416.821,-5.092353,2
2014-11-11T18:14:25.0537076+01:00,156,4429.653,-26.45701,2
2014-11-11T18:17:42.4910004+01:00,163,4627.085,82.3087,4
2014-11-11T18:18:19.8221356+01:00,164,4664.416,-8.147217,2
2014-11-11T18:18:32.3958548+01:00,165,4676.989,-26.53299,2
2014-11-11T18:18:44.6825575+01:00,166,4689.276,-0.2193969,4
2014-11-11T18:19:11.6981027+01:00,167,4716.291,-23.78638,2
2014-11-11T18:19:24.4918345+01:00,168,4729.084,-8.960063,4
2014-11-11T18:19:37.1615592+01:00,169,4741.754,-18.18841,2
2014-11-11T18:19:50.3733148+01:00,170,4754.965,-23.90519,2
2014-11-11T18:20:03.6720755+01:00,171,4768.264,-15.86554,2
2014-11-11T18:20:17.0888429+01:00,172,4781.681,-28.19546,2
2014-11-11T18:20:33.1677625+01:00,173,4797.758,-10.43153,2
2014-11-11T18:20:50.8667749+01:00,174,4815.457,-2.038169,2
2014-11-11T18:21:04.0665298+01:00,175,4828.657,-31.32348,2
2014-11-11T18:21:16.7772569+01:00,176,4841.367,6.972798,2
2014-11-11T18:21:30.0130139+01:00,177,4854.603,-8.302647,2
2014-11-11T18:21:46.8339760+01:00,178,4871.423,-6.827168,2
2014-11-11T18:22:00.1287364+01:00,179,4884.718,-21.16505,2
2014-11-11T18:22:38.9439565+01:00,180,4923.532,39.65599,4
2014-11-11T18:22:51.6496832+01:00,181,4936.237,19.34507,2
2014-11-11T18:23:04.1914006+01:00,182,4948.779,-15.86693,4
